id	name	extra	desc
2882	Seasoned chompy	Members	It has been deliciously seasoned to taste wonderful for ogres.
2158	Seasoned legs	Members	They're a gnome delicacy apparently.
2159	Seasoned legs	Members	Swap this note at any bank for a Seasoned legs.
1552	Seasoned sardine	Members	Sardine flavoured with doogle leaves.
1553	Seasoned sardine	Members	Swap this note at any bank for a Seasoned sardine.
401	Seaweed	Members	Slightly damp seaweed.
402	Seaweed	Members	Swap this note at any bank for a Seaweed.
3168	Seaweed sandwich	Members	A 'Seaweed in Monkey Skin' sandwich. Perfect for statue repair.
3104	Secret way map	Members	This map shows the secret way up to Death Plateau.
3745	Seers' key	Members	The key to leave the Seers' house.
3414	Serum 207 (1)	Members	1 dose serum 207 as described in Herbi Flax's diary.
3415	Serum 207 (1)	Members	Swap this note at any bank for a Serum 207 (1).
3412	Serum 207 (2)	Members	2 doses serum 207 as described in Herbi Flax's diary.
3413	Serum 207 (2)	Members	Swap this note at any bank for a Serum 207 (2).
3410	Serum 207 (3)	Members	3 doses serum 207 as described in Herbi Flax's diary.
3411	Serum 207 (3)	Members	Swap this note at any bank for a Serum 207 (3).
3408	Serum 207 (4)	Members	4 doses serum 207 as described in Herbi Flax's diary.
3409	Serum 207 (4)	Members	Swap this note at any bank for a Serum 207 (4).
3419	Serum 207(p) (1)	Members	1 dose permanent serum 207 as described in Herbi Flax's diary.
3418	Serum 207(p) (2)	Members	2 doses permanent serum 207 as described in Herbi Flax's diary.
3417	Serum 207(p) (3)	Members	3 doses permanent serum 207 as described in Herbi Flax's diary.
3416	Serum 207(p) (4)	Members	4 doses permanent serum 207 as described in Herbi Flax's diary.
2574	Sextant	Members	Used by navigators to find their position in RuneScape.
2038	Sgg	Members	A Short Green Guy... looks good.
2039	Sgg	Members	Swap this note at any bank for a Sgg.
2080	Sgg	Members	A Short Green Guy... looks good.
2081	Sgg	Members	Swap this note at any bank for a Sgg.
546	Shade robe		I feel closer to the Gods when I am wearing this.
547	Shade robe		Swap this note at any bank for a Shade robe.
548	Shade robe		If a shade had knees, this would keep them nice and warm.
549	Shade robe		Swap this note at any bank for a Shade robe.
3123	Shaikahan bones	Members	Large glistening bones which glow with a pale yellow aura.
3124	Shaikahan bones	Members	Swap this note at any bank for a Shaikahan bones.
2397	Shaman robe	Members	A tattered old robe.
729	Shamans tome	Members	It looks like the Shamans personal notes...
1848	Shantay disclaimer	Members	Very important information.
1854	Shantay pass	Members	Allows you to pass through the Shantay pass into the Kharid Desert.
385	Shark	Members	I'd better be careful eating this.
386	Shark	Members	Swap this note at any bank for a Shark.
1735	Shears		For shearing sheep.
1736	Shears		Swap this note at any bank for a Shears.
2366	Shield left half	Members	The left half of a dragon square shield.
2367	Shield left half	Members	Swap this note at any bank for a Shield left half.
2368	Shield right half	Members	The right half of a dragon square shield.
2369	Shield right half	Members	Swap this note at any bank for a Shield right half.
85	Shiny key	Members	It catches the light!
621	Ship ticket	Members	Allows you passage on the 'Lady of the waves' ship.
622	Ship ticket	Members	Swap this note at any bank for a Ship ticket.
50	Shortbow	Members	I need to find a string for this.
51	Shortbow	Members	Swap this note at any bank for a Shortbow.
841	Shortbow		Short but effective.
842	Shortbow		Swap this note at any bank for a Shortbow.
315	Shrimps		Some nicely cooked fish.
316	Shrimps		Swap this note at any bank for a Shrimps.
2976	Sickle mould	Members	Used to make sickles
2977	Sickle mould	Members	Swap this note at any bank for a Sickle mould.
950	Silk		It's a sheet of silk.
951	Silk		Swap this note at any bank for a Silk.
2355	Silver bar		It's a bar of silver.
2356	Silver bar		Swap this note at any bank for a Silver bar.
1802	Silver book	Members	Davids' shiny silver coated book.
1803	Silver book	Members	Davids' shiny silver coated book coated with a thin layer of flour.
1800	Silver bottle	Members	Carols' shiny silver coated bottle.
1801	Silver bottle	Members	Carols' shiny silver coated bottle coated with a thin layer of flour.
1798	Silver cup	Members	Bobs' shiny silver coated tea cup.
1799	Silver cup	Members	Bobs' shiny silver coated tea cup coated with a thin layer of flour.
3468	Silver key black	Members	A silver key with a black painted eyelet.
3466	Silver key brown	Members	A silver key with a brown painted eyelet.
3467	Silver key crimson	Members	A silver key with a crimson painted eyelet.
3469	Silver key purple	Members	A silver key with a purple painted eyelet.
3465	Silver key red	Members	A silver key with a blood-red painted eyelet.
1796	Silver necklace	Members	Annas' shiny silver coated necklace.
1797	Silver necklace	Members	Annas' shiny silver coated necklace coated with a thin layer of flour.
1804	Silver needle	Members	Elizabeths' shiny silver coated needle.
1805	Silver needle	Members	Elizabeths' shiny silver coated needle coated with a thin layer of flour.
442	Silver ore		This needs refining.
443	Silver ore		Swap this note at any bank for a Silver ore.
1806	Silver pot	Members	Franks' shiny silver coated pot.
1807	Silver pot	Members	Franks' shiny silver coated pot coated with a thin layer of flour.
2961	Silver sickle	Members	It's a silver sickle.
2962	Silver sickle	Members	Swap this note at any bank for a Silver sickle.
2963	Silver sickle(b)	Members	It's a blessed silver sickle.
2402	Silverlight		The magical sword 'Silverlight'.
993	Sinister key	Members	You get a sense of dread from this key.
994	Sinister key	Members	Swap this note at any bank for a Sinister key.
1530	Sito foil	Members	This herb is Sito Foil.
2376	Skavid map	Members	It's a map.
720	Sketch	Members	A rough sketch of a bowl shaped vessel given to you by Gujuo.
553	Skull		Ooooh spooky!
964	Skull		Ooooh spooky!
965	Skull		Swap this note at any bank for a Skull.
1846	Slave boots	Members	A set of filthy, smelly, flea infested desert slave boots.
1845	Slave robe	Members	A filthy, smelly, flea infested robe.
1844	Slaves' shirt	Members	A filthy, smelly, flea infested shirt.
1895	Slice of cake		I'd rather have a whole cake.
1896	Slice of cake		Swap this note at any bank for a Slice of cake.
3162	Sliced banana		You swear you had more than three slices before.
3163	Sliced banana		Swap this note at any bank for a Sliced banana.
2749	Sliding piece	Members	None
2750	Sliding piece	Members	None
2751	Sliding piece	Members	None
2752	Sliding piece	Members	None
2753	Sliding piece	Members	None
2754	Sliding piece	Members	None
2755	Sliding piece	Members	None
2756	Sliding piece	Members	None
2757	Sliding piece	Members	None
2758	Sliding piece	Members	None
2759	Sliding piece	Members	None
2760	Sliding piece	Members	None
2761	Sliding piece	Members	None
2762	Sliding piece	Members	None
2763	Sliding piece	Members	None
2764	Sliding piece	Members	None
2765	Sliding piece	Members	None
2766	Sliding piece	Members	None
2767	Sliding piece	Members	None
2768	Sliding piece	Members	None
2769	Sliding piece	Members	None
2770	Sliding piece	Members	None
2771	Sliding piece	Members	None
2772	Sliding piece	Members	None
3619	Sliding piece	Members	None
3620	Sliding piece	Members	None
3621	Sliding piece	Members	None
3622	Sliding piece	Members	None
3623	Sliding piece	Members	None
3624	Sliding piece	Members	None
3625	Sliding piece	Members	None
3626	Sliding piece	Members	None
3627	Sliding piece	Members	None
3628	Sliding piece	Members	None
3629	Sliding piece	Members	None
3630	Sliding piece	Members	None
3631	Sliding piece	Members	None
3632	Sliding piece	Members	None
3633	Sliding piece	Members	None
3634	Sliding piece	Members	None
3635	Sliding piece	Members	None
3636	Sliding piece	Members	None
3637	Sliding piece	Members	None
3638	Sliding piece	Members	None
3639	Sliding piece	Members	None
3640	Sliding piece	Members	None
3641	Sliding piece	Members	None
3642	Sliding piece	Members	None
3643	Sliding piece	Members	None
3644	Sliding piece	Members	None
3645	Sliding piece	Members	None
3646	Sliding piece	Members	None
3647	Sliding piece	Members	None
3648	Sliding piece	Members	None
3649	Sliding piece	Members	None
3650	Sliding piece	Members	None
3651	Sliding piece	Members	None
3652	Sliding piece	Members	None
3653	Sliding piece	Members	None
3654	Sliding piece	Members	None
3655	Sliding piece	Members	None
3656	Sliding piece	Members	None
3657	Sliding piece	Members	None
3658	Sliding piece	Members	None
3659	Sliding piece	Members	None
3660	Sliding piece	Members	None
3661	Sliding piece	Members	None
3662	Sliding piece	Members	None
3663	Sliding piece	Members	None
3664	Sliding piece	Members	None
3665	Sliding piece	Members	None
3666	Sliding piece	Members	None
3379	Slimey eel	Members	A slime covered eel - yuck!
3380	Slimey eel	Members	Swap this note at any bank for a Slimey eel.
303	Small fishing net		Useful for catching small fish.
304	Small fishing net		Swap this note at any bank for a Small fishing net.
3720	Small pick	Members	A small pick for cracking small objects.
733	Smashed glass	Members	Fragments of a broken container.
734	Smashed glass	Members	Swap this note at any bank for a Smashed glass.
1526	Snake weed	Members	This herb is Snake Weed.
737	Snakeweed mixture	Members	It's a mixture of Snakeweed and water, I need another ingredient to finish this potion.
3000	Snapdragon	Members	A powerful herb.
3001	Snapdragon	Members	Swap this note at any bank for a Snapdragon.
231	Snape grass	Members	Strange spikey grass.
232	Snape grass	Members	Swap this note at any bank for a Snape grass.
1781	Soda ash	Members	One of the ingredients for making glass.
1782	Soda ash	Members	Swap this note at any bank for a Soda ash.
1761	Soft clay		Clay soft enough to mould.
1762	Soft clay		Swap this note at any bank for a Soft clay.
566	Soul rune	Members	Used for high level curse spells.
1460	Soul talisman	Members	A mysterious power emanates from the talisman...
1461	Soul talisman	Members	Swap this note at any bank for a Soul talisman.
952	Spade		A slightly muddy spade.
953	Spade		Swap this note at any bank for a Spade.
670	Specimen brush	Members	A small brush used to clean rock samples.
669	Specimen jar	Members	A receptacle for specimens!
3273	Spell		None
3274	Spell		None
3275	Spell		None
3276	Spell		None
3277	Spell		None
3278	Spell		None
3279	Spell		None
3280	Spell		None
3281	Spell		None
3282	Spell		None
3283	Spell		None
3284	Spell		None
3285	Spell		None
3286	Spell		None
3287	Spell		None
3288	Spell		None
3289	Spell		None
3290	Spell		None
3291	Spell		None
3292	Spell		None
3293	Spell		None
3294	Spell		None
3295	Spell		None
3296	Spell		None
3297	Spell		None
3298	Spell		None
3299	Spell		None
3300	Spell		None
3301	Spell		None
3302	Spell		None
3303	Spell		None
3304	Spell		None
3305	Spell		None
3306	Spell		None
3307	Spell		None
3308	Spell		None
3309	Spell		None
3310	Spell		None
3311	Spell		None
3312	Spell		None
3313	Spell		None
3314	Spell		None
3315	Spell		None
3316	Spell		None
3317	Spell		None
3318	Spell		None
3319	Spell		None
3320	Spell		None
3321	Spell		None
3322	Spell		None
3323	Spell		None
3324	Spell		None
2396	Spell scroll	Members	A spell is written on this parchment.
2007	Spice	Members	This could liven up an otherwise bland stew.
2008	Spice	Members	Swap this note at any bank for a Spice.
2213	Spicy crunchies	Members	Yum... smells good.
2214	Spicy crunchies	Members	Swap this note at any bank for a Spicy crunchies.
2241	Spicy crunchies	Members	Yum... smells good.
2242	Spicy crunchies	Members	Swap this note at any bank for a Spicy crunchies.
2156	Spicy toad's legs	Members	They're a gnome delicacy apparently.
2157	Spicy toad's legs	Members	Swap this note at any bank for a Spicy toad's legs.
2160	Spicy worm	Members	They're a gnome delicacy apparently.
2161	Spicy worm	Members	Swap this note at any bank for a Spicy worm.
3107	Spiked boots	Members	Climbing boots with spikes.
3108	Spiked boots	Members	Swap this note at any bank for a Spiked boots.
1969	Spinach roll		A home made spinach thing.
1970	Spinach roll		Swap this note at any bank for a Spinach roll.
3387	Splitbark body	Members	Provides good protection.
3388	Splitbark body	Members	Swap this note at any bank for a Splitbark body.
3391	Splitbark gauntlets	Members	These should keep my hands safe.
3392	Splitbark gauntlets	Members	Swap this note at any bank for a Splitbark gauntlets.
3393	Splitbark greaves	Members	Wooden foot protection.
3394	Splitbark greaves	Members	Swap this note at any bank for a Splitbark greaves.
3385	Splitbark helm	Members	A wooden helmet.
3386	Splitbark helm	Members	Swap this note at any bank for a Splitbark helm.
3389	Splitbark legs	Members	These should protect my legs.
3390	Splitbark legs	Members	Swap this note at any bank for a Splitbark legs.
1379	Staff		It's a slightly magical stick.
1380	Staff		Swap this note at any bank for a Staff.
1381	Staff of air		A Magical staff.
1382	Staff of air		Swap this note at any bank for a Staff of air.
84	Staff of armadyl	Members	The power in this staff causes it to vibrate gently.
1385	Staff of earth		A Magical staff.
1386	Staff of earth		Swap this note at any bank for a Staff of earth.
1387	Staff of fire		A Magical staff.
1388	Staff of fire		Swap this note at any bank for a Staff of fire.
2416	Staff of guthix	Members	It's a stick of the gods.
1409	Staff of iban	Members	A highly magical staff.
2415	Staff of saradomin	Members	It's a stick of the gods.
1383	Staff of water		A Magical staff.
1384	Staff of water		Swap this note at any bank for a Staff of water.
2417	Staff of zamorak	Members	It's a stick of the gods.
1549	Stake		A very pointy stick.
683	Stamped letter	Members	A stamped scroll of recommendation.
1311	Steel 2h sword		A two handed sword.
1312	Steel 2h sword		Swap this note at any bank for a Steel 2h sword.
886	Steel arrow		Arrows with steel heads.
912	Steel arrow 2		None
911	Steel arrow 3		None
910	Steel arrow 4		None
913	Steel arrow 5		None
916	Steel arrow p 2		None
915	Steel arrow p 3		None
914	Steel arrow p 4		None
917	Steel arrow p 5		None
887	Steel arrow(p)	Members	Venomous looking arrows.
41	Steel arrowtips	Members	I can make an arrow with these.
1353	Steel axe		A woodcutters axe.
1354	Steel axe		Swap this note at any bank for a Steel axe.
2353	Steel bar		It's a bar of steel.
2354	Steel bar		Swap this note at any bank for a Steel bar.
1365	Steel battleaxe		A vicious looking axe.
1366	Steel battleaxe		Swap this note at any bank for a Steel battleaxe.
1105	Steel chainbody		A series of connected metal rings.
1106	Steel chainbody		Swap this note at any bank for a Steel chainbody.
3097	Steel claws	Members	A set of fighting claws.
3117	Steel claws	Members	Swap this note at any bank for a Steel claws.
1207	Steel dagger		Short but pointy.
1208	Steel dagger		Swap this note at any bank for a Steel dagger.
1223	Steel dagger(p)	Members	The blade has been poisoned.
1224	Steel dagger(p)	Members	Swap this note at any bank for a Steel dagger(p).
808	Steel dart	Members	A deadly throwing dart with a steel tip.
821	Steel dart tip	Members	A deadly looking dart tip made of steel - needs feathers for flight.
814	Steel dart(p)	Members	A deadly poisoned dart with a steel tip.
2534	Steel fire arrows	Members	Arrows with steel heads and oil soaked cloth.
2535	Steel fire arrows	Members	These steel headed arrows are ablaze with fire.
1157	Steel full helm		A full face helmet.
1158	Steel full helm		Swap this note at any bank for a Steel full helm.
778	Steel gauntlets	Members	My reward for assisting the Fitzharmon family.
3194	Steel halberd	Members	A steel halberd.
3195	Steel halberd	Members	Swap this note at any bank for a Steel halberd.
827	Steel javelin	Members	A steel tipped javelin.
833	Steel javelin(p)	Members	A steel tipped javelin.
3458	Steel key black	Members	A steel key with a black painted eyelet.
3456	Steel key brown	Members	A steel key with a brown painted eyelet.
3457	Steel key crimson	Members	A steel key with a crimson painted eyelet.
3459	Steel key purple	Members	A steel key with a purple painted eyelet.
3455	Steel key red	Members	A steel key with a blood-red painted eyelet.
1193	Steel kiteshield		A large metal shield.
1194	Steel kiteshield		Swap this note at any bank for a Steel kiteshield.
865	Steel knife	Members	A finely balanced throwing knife.
872	Steel knife(p)	Members	A finely balanced throwing knife.
1295	Steel longsword		A razor sharp longsword.
1296	Steel longsword		Swap this note at any bank for a Steel longsword.
1424	Steel mace		A spiky mace.
1425	Steel mace		Swap this note at any bank for a Steel mace.
1141	Steel med helm		A medium sized helmet.
1142	Steel med helm		Swap this note at any bank for a Steel med helm.
1269	Steel pickaxe		Used for mining.
1270	Steel pickaxe		Swap this note at any bank for a Steel pickaxe.
1119	Steel platebody		Provides excellent protection.
1120	Steel platebody		Swap this note at any bank for a Steel platebody.
1069	Steel platelegs		These look pretty heavy.
1070	Steel platelegs		Swap this note at any bank for a Steel platelegs.
1083	Steel plateskirt		Designer leg protection.
1084	Steel plateskirt		Swap this note at any bank for a Steel plateskirt.
1325	Steel scimitar		A vicious curved sword.
1326	Steel scimitar		Swap this note at any bank for a Steel scimitar.
1241	Steel spear	Members	A steel tipped spear.
1242	Steel spear	Members	Swap this note at any bank for a Steel spear.
3172	Steel spear(kp)	Members	A Karambwan poisoned steel tipped spear.
1255	Steel spear(p)	Members	A poisoned steel tipped spear.
1256	Steel spear(p)	Members	Swap this note at any bank for a Steel spear(p).
1177	Steel sq shield		A medium square shield.
1178	Steel sq shield		Swap this note at any bank for a Steel sq shield.
2370	Steel studs	Members	A set of studs for leather armour.
2371	Steel studs	Members	Swap this note at any bank for a Steel studs.
1281	Steel sword		A razor sharp sword.
1282	Steel sword		Swap this note at any bank for a Steel sword.
802	Steel thrownaxe	Members	A finely balanced throwing axe.
1339	Steel warhammer		I don't think it's intended for joinery.
1340	Steel warhammer		Swap this note at any bank for a Steel warhammer.
2003	Stew		It's a meat and potato stew.
2004	Stew		Swap this note at any bank for a Stew.
3746	Sticky red goop		Yup, it's sticky, it's red and it's goop.
3747	Sticky red goop		Swap this note at any bank for a Sticky red goop.
3109	Stone ball	Members	Place on the stone mechanism in the right order to open the door.
3110	Stone ball	Members	Place on the stone mechanism in the right order to open the door.
3111	Stone ball	Members	Place on the stone mechanism in the right order to open the door.
3112	Stone ball	Members	Place on the stone mechanism in the right order to open the door.
3113	Stone ball	Members	Place on the stone mechanism in the right order to open the door.
699	Stone tablet	Members	An old stone slab with writing on it.
606	Stone-plaque	Members	A stone plaque with carved letters in it.
3893	Stool	Members	A comfy stool.
3269	Storeroom key	Members	The key to the Troll storeroom.
3062	Strange box		It seems to be humming...
464	Strange fruit	Members	I wonder what this tastes like?
465	Strange fruit	Members	Swap this note at any bank for a Strange fruit.
3713	Strange object	Members	It's some kind of weird little parcel thing.
119	Strength potion(1)		1 dose of strength potion.
120	Strength potion(1)		Swap this note at any bank for a Strength potion(1).
117	Strength potion(2)		2 doses of strength potion.
118	Strength potion(2)		Swap this note at any bank for a Strength potion(2).
115	Strength potion(3)		3 doses of strength potion.
116	Strength potion(3)		Swap this note at any bank for a Strength potion(3).
113	Strength potion(4)		4 doses of strength potion.
114	Strength potion(4)		Swap this note at any bank for a Strength potion(4).
1133	Studded body		Those studs should provide a bit more protection.
1134	Studded body		Swap this note at any bank for a Studded body.
1097	Studded chaps		Those studs should provide a bit more protection.
1098	Studded chaps		Swap this note at any bank for a Studded chaps.
3169	Stuffed monkey	Members	A body of a dead monkey, tastefully stuffed with seaweed.
3700	Sturdy boots	Members	A pair of sturdy custom made boots.
3209	Sulphur	Members	A piece of Sulphur formation.
3210	Sulphur	Members	Swap this note at any bank for a Sulphur.
417	Sulphuric broline	Members	It's highly poisonous.
149	Super attack(1)	Members	1 dose of super attack potion.
150	Super attack(1)	Members	Swap this note at any bank for a Super attack(1).
147	Super attack(2)	Members	2 doses of super attack potion.
148	Super attack(2)	Members	Swap this note at any bank for a Super attack(2).
145	Super attack(3)	Members	3 doses of super attack potion.
146	Super attack(3)	Members	Swap this note at any bank for a Super attack(3).
2436	Super attack(4)	Members	4 doses of super attack potion.
2437	Super attack(4)	Members	Swap this note at any bank for a Super attack(4).
167	Super defence(1)	Members	1 dose of super defence potion.
168	Super defence(1)	Members	Swap this note at any bank for a Super defence(1).
165	Super defence(2)	Members	2 doses of super defence potion.
166	Super defence(2)	Members	Swap this note at any bank for a Super defence(2).
163	Super defence(3)	Members	3 doses of super defence potion.
164	Super defence(3)	Members	Swap this note at any bank for a Super defence(3).
2442	Super defence(4)	Members	4 doses of super defence potion.
2443	Super defence(4)	Members	Swap this note at any bank for a Super defence(4).
3022	Super energy(1)	Members	1 dose of super energy potion.
3023	Super energy(1)	Members	Swap this note at any bank for a Super energy(1).
3020	Super energy(2)	Members	2 doses of super energy potion.
3021	Super energy(2)	Members	Swap this note at any bank for a Super energy(2).
3018	Super energy(3)	Members	3 doses of super energy potion.
3019	Super energy(3)	Members	Swap this note at any bank for a Super energy(3).
3016	Super energy(4)	Members	4 doses of super energy potion.
3017	Super energy(4)	Members	Swap this note at any bank for a Super energy(4).
3030	Super restore(1)	Members	1 dose of super restore potion.
3031	Super restore(1)	Members	Swap this note at any bank for a Super restore(1).
3028	Super restore(2)	Members	2 doses of super restore potion.
3029	Super restore(2)	Members	Swap this note at any bank for a Super restore(2).
3026	Super restore(3)	Members	3 doses of super restore potion.
3027	Super restore(3)	Members	Swap this note at any bank for a Super restore(3).
3024	Super restore(4)	Members	4 doses of super restore potion.
3025	Super restore(4)	Members	Swap this note at any bank for a Super restore(4).
161	Super strength(1)	Members	1 dose of super strength potion.
162	Super strength(1)	Members	Swap this note at any bank for a Super strength(1).
159	Super strength(2)	Members	2 doses of super strength potion.
160	Super strength(2)	Members	Swap this note at any bank for a Super strength(2).
157	Super strength(3)	Members	3 doses of super strength potion.
158	Super strength(3)	Members	Swap this note at any bank for a Super strength(3).
2440	Super strength(4)	Members	4 doses of super strength potion.
2441	Super strength(4)	Members	Swap this note at any bank for a Super strength(4).
185	Superantipoison(1)	Members	1 dose of super antipoison potion.
186	Superantipoison(1)	Members	Swap this note at any bank for a Superantipoison(1).
183	Superantipoison(2)	Members	2 doses of super antipoison potion.
184	Superantipoison(2)	Members	Swap this note at any bank for a Superantipoison(2).
181	Superantipoison(3)	Members	3 doses of super antipoison potion.
182	Superantipoison(3)	Members	Swap this note at any bank for a Superantipoison(3).
2448	Superantipoison(4)	Members	4 doses of super antipoison potion.
2449	Superantipoison(4)	Members	Swap this note at any bank for a Superantipoison(4).
1941	Swamp paste	Members	A tar like substance mixed with flour and warmed.
1939	Swamp tar	Members	A foul smelling thick tar like substance.
2150	Swamp toad	Members	A slippery little blighter.
2151	Swamp toad	Members	Swap this note at any bank for a Swamp toad.
623	Sword pommel	Members	An ivory sword pommel.
373	Swordfish		I'd better be careful eating this!
374	Swordfish		Swap this note at any bank for a Swordfish.
3231	Symbol1		None
3232	Symbol1		Swap this note at any bank for a Symbol1.
3233	Symbol2		None
3234	Symbol2		Swap this note at any bank for a Symbol2.
3235	Symbol3		None
3236	Symbol3		Swap this note at any bank for a Symbol3.
3237	Symbol4		None
3238	Symbol4		Swap this note at any bank for a Symbol4.
681	Talisman of zaros	Members	An unusual symbol of a lesser-known god.
2187	Tangled toad's legs	Members	It actually smells quite good.
2188	Tangled toad's legs	Members	Swap this note at any bank for a Tangled toad's legs.
2231	Tangled toad's legs	Members	It actually smells quite good.
2232	Tangled toad's legs	Members	Swap this note at any bank for a Tangled toad's legs.
3805	Tankard	Members	A big cup for a big thirst.
3806	Tankard	Members	Swap this note at any bank for a Tankard.
253	Tarromin	Members	A useful herb.
254	Tarromin	Members	Swap this note at any bank for a Tarromin.
2388	Tattered eye patch	Members	Useless as an eyepatch.
607	Tattered scroll	Members	An ancient tattered scroll.
1850	Technical plans	Members	Plans of a technical nature.
799	Template for cert		None
1851	Tenti pineapple	Members	The most delicious of pineapples.
1579	Thieves' armband	Members	This denotes a Master Thief.
3363	Thin snail	Members	The thin, slimey corpse of a deceased giant snail.
3364	Thin snail	Members	Swap this note at any bank for a Thin snail.
3369	Thin snail meat	Members	A succulently slimey slice of sumptuous snail.
3370	Thin snail meat	Members	Swap this note at any bank for a Thin snail meat.
1734	Thread		Used with a needle to make clothes.
945	Throwingrope		None
966	Tile		A fraction of a roof.
967	Tile		Swap this note at any bank for a Tile.
438	Tin ore		This needs refining.
439	Tin ore		Swap this note at any bank for a Tin ore.
590	Tinderbox		Useful for lighting a fire.
591	Tinderbox		Swap this note at any bank for a Tinderbox.
2221	Toad batta	Members	It actually smells quite good.
2222	Toad batta	Members	Swap this note at any bank for a Toad batta.
2255	Toad batta	Members	It actually smells quite good.
2256	Toad batta	Members	Swap this note at any bank for a Toad batta.
2217	Toad crunchies	Members	It actually smells quite good.
2218	Toad crunchies	Members	Swap this note at any bank for a Toad crunchies.
2243	Toad crunchies	Members	It actually smells quite good.
2244	Toad crunchies	Members	Swap this note at any bank for a Toad crunchies.
2152	Toad's legs	Members	They're a gnome delicacy apparently.
2153	Toad's legs	Members	Swap this note at any bank for a Toad's legs.
2998	Toadflax	Members	A useful herb.
2999	Toadflax	Members	Swap this note at any bank for a Toadflax.
2378	Toban key	Members	None
1982	Tomato		This would make good ketchup.
1983	Tomato		Swap this note at any bank for a Tomato.
1	Tool kit	Members	These could be handy.
594	Torch	Members	A lit home-made torch.
595	Torch	Members	Swap this note at any bank for a Torch.
596	Torch	Members	An unlit home-made torch.
597	Torch	Members	Swap this note at any bank for a Torch.
3827	Torn page 1	Members	This seems to have been torn from a book...
3831	Torn page 1	Members	This seems to have been torn from a book...
3835	Torn page 1	Members	This seems to have been torn from a book...
3828	Torn page 2	Members	This seems to have been torn from a book...
3832	Torn page 2	Members	This seems to have been torn from a book...
3836	Torn page 2	Members	This seems to have been torn from a book...
3829	Torn page 3	Members	This seems to have been torn from a book...
3833	Torn page 3	Members	This seems to have been torn from a book...
3837	Torn page 3	Members	This seems to have been torn from a book...
3830	Torn page 4	Members	This seems to have been torn from a book...
3834	Torn page 4	Members	This seems to have been torn from a book...
3838	Torn page 4	Members	This seems to have been torn from a book...
269	Torstol	Members	A powerful herb.
270	Torstol	Members	Swap this note at any bank for a Torstol.
1857	Totem	Members	The Rantuki tribes' totem.
419	Touch paper	Members	A special kind of paper.
2520	Toy horsey		A brown toy horse.
2521	Toy horsey		Swap this note at any bank for a Toy horsey.
2522	Toy horsey		A white toy horse.
2523	Toy horsey		Swap this note at any bank for a Toy horsey.
2524	Toy horsey		A black toy horse.
2525	Toy horsey		Swap this note at any bank for a Toy horsey.
2526	Toy horsey		A grey toy horse.
2527	Toy horsey		Swap this note at any bank for a Toy horsey.
3721	Toy ship	Members	Might be fun to play with in the bath.
784	Translation book	Members	A book to translate the ancient gnome language into English.
3265	Troll potion	Members	It's part of Eadgar's plan.
3262	Troll thistle	Members	It's tough and spiky.
333	Trout		Some nicely cooked fish.
334	Trout		Swap this note at any bank for a Trout.
676	Trowel	Members	Used for digging!
361	Tuna		Wow, this is a big fish.
362	Tuna		Swap this note at any bank for a Tuna.
789	Twigs	Members	Twigs bound together in the shape of a T.
790	Twigs	Members	Twigs bound together in the shape of a U.
791	Twigs	Members	Twigs bound together in the shape of a Z.
792	Twigs	Members	Twigs bound together in the shape of a O.
1877	Ugthanki & onion	Members	A mixture of chopped onions and ugthanki meat in a bowl.
1878	Ugthanki & onion	Members	Swap this note at any bank for an Ugthanki & onion.
1879	Ugthanki & tomato	Members	A mixture of chopped tomatoes and ugthanki meat in a bowl.
1880	Ugthanki & tomato	Members	Swap this note at any bank for an Ugthanki & tomato.
1883	Ugthanki kebab	Members	A strange smelling kebab made from ugthanki meat.
1884	Ugthanki kebab	Members	Swap this note at any bank for an Ugthanki kebab.
1885	Ugthanki kebab	Members	A fresh kebab made from ugthanki meat.
1886	Ugthanki kebab	Members	Swap this note at any bank for an Ugthanki kebab.
1861	Ugthanki meat	Members	Freshly cooked ugthanki meat.
1862	Ugthanki meat	Members	Swap this note at any bank for an Ugthanki meat.
1716	Unblessed symbol		A symbol of Saradomin.
1717	Unblessed symbol		Swap this note at any bank for an Unblessed symbol.
2317	Uncooked apple pie		This would be much tastier cooked.
2318	Uncooked apple pie		Swap this note at any bank for an Uncooked apple pie.
2321	Uncooked berry pie		This would be much more appetising cooked.
2322	Uncooked berry pie		Swap this note at any bank for an Uncooked berry pie.
1889	Uncooked cake		Now all I need to do is cook it.
1890	Uncooked cake		Swap this note at any bank for an Uncooked cake.
2009	Uncooked curry	Members	I need to cook this.
2010	Uncooked curry	Members	Swap this note at any bank for an Uncooked curry.
2319	Uncooked meat pie		This would be much healthier cooked.
2320	Uncooked meat pie		Swap this note at any bank for an Uncooked meat pie.
2287	Uncooked pizza		This needs cooking.
2288	Uncooked pizza		Swap this note at any bank for an Uncooked pizza.
2001	Uncooked stew		I need to cook this.
2002	Uncooked stew		Swap this note at any bank for an Uncooked stew.
1617	Uncut diamond		This would be worth more cut.
1618	Uncut diamond		Swap this note at any bank for an Uncut diamond.
1631	Uncut dragonstone	Members	This would be worth more cut.
1632	Uncut dragonstone	Members	Swap this note at any bank for an Uncut dragonstone.
1621	Uncut emerald		This would be worth more cut.
1622	Uncut emerald		Swap this note at any bank for an Uncut emerald.
1627	Uncut jade	Members	This would be worth more cut.
1628	Uncut jade	Members	Swap this note at any bank for an Uncut jade.
